track_id,track_name,artist,album_name,release_year,popularity,genre,subgenre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,duration_ms
3Efi1Za9jvExuHtNKH1NBa,High On You,Sebastien,High On You,2015,29,pop,indie poptimism,0.821,0.58,0.346,0.0805,0.00208,0.152,0.0708,120.012,-10.243,231493
5V5429MhHn9vSOSZzVKlwK,What I've done - Feast. Remix,James Hersey,What I've done (Feast. Remix),2015,46,pop,indie poptimism,0.77,0.645,0.399,0.0015,0.673,0.109,0.066,120.013,-11.918,194000
54MSbtjeIe8nFGZLfc7rlD,What - Radio Edit,Ferdinand Weber,What,2015,2,pop,indie poptimism,0.798,0.718,0.45,5.53e-4,0.859,0.0295,0.0434,119.983,-7.753,176000
4r8hRPbidDIoDPphxi78aY,I Got U,Duke Dumont,I Got U,2014,15,pop,indie poptimism,0.653,0.756,0.42,0.00364,0.00651,0.089,0.0366,120.82,-7.794,285596
0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Duke Dumont,Ocean Drive,2015,17,pop,indie poptimism,0.689,0.711,0.566,0.00714,4.99e-4,0.135,0.0455,115.048,-5.027,206320
7ri4jOlUUpAOivi56ONeTm,Operate (Illenium Remix) [feat. Royal],Kill Paris,Operate (Illenium Remix) [feat. Royal],2015,2,pop,indie poptimism,0.54,0.705,0.131,0.0618,8.49e-4,0.111,0.053,91.94,-4.046,264946
2nDRtDihYqKsHUbxheXRTR,The Devil's Tears - Sam Feldt Edit,On June,The Devil's Tears (Sam Feldt Edit),2015,5,pop,indie poptimism,0.798,0.595,0.718,0.0277,0.446,0.0575,0.0421,111.998,-8.326,240257
2H8LPaY3NSjmOFMH2Rygnz,Running Out,Matoma,Running Out,2015,58,pop,indie poptimism,0.601,0.682,0.17,0.0856,0.00384,0.132,0.0338,94.999,-5.905,211200
0aHOXu219Z4MqEKwiKsddl,Show Me Love,Robin Schulz,Sugar,2015,60,pop,indie poptimism,0.53,0.65,0.316,0.0461,0,0.0974,0.03,123.972,-6.251,255960
69U3cSTPAkGJufskzC0qHK,"Sleep, For The Weak! - Lost Frequencies Remix",Lea Rue,"Sleep, For The Weak! (Lost Frequencies Remix)",2015,27,pop,indie poptimism,0.784,0.501,0.634,0.256,0.075,0.0987,0.0415,120.989,-8.589,200331
0nMqAzCOdTbB4AtNUe2qZ6,burning gold - Autograf Remix,Christina Perri,burning gold remixes,2014,38,pop,indie poptimism,0.482,0.842,0.12,0.0906,0.00913,0.0904,0.309,97.853,-5.866,333061
77M0970AjqzXYTdCxHvQiN,Let's Go Home (Pegato Remix),Eklo,Let's Go Home (Pegato Remix),2015,33,pop,indie poptimism,0.722,0.715,0.251,0.0961,0.0623,0.227,0.0299,103.522,-7.283,298158
6MMLr5UnPXkZp5kJHBDPxO,Keep On Waiting,Napkey,Walls - EP,2015,37,pop,indie poptimism,0.671,0.537,0.344,0.582,0.0151,0.0853,0.0496,124.942,-9.094,193627
4A1IGpeMdt8sUdTPfNzYcd,Brightest Light - Radio Edit,FDVM,Brightest Light (Radio Edit),2015,26,pop,indie poptimism,0.812,0.472,0.596,0.525,0.0886,0.102,0.0441,121.956,-9.03,205063
2psMX6T06eYYa2UhAjrsNQ,Keep Me in Mind,Cape Cub,Keep Me in Mind,2015,43,pop,indie poptimism,0.693,0.438,0.16,0.15,5.53e-4,0.0981,0.0355,117.987,-10.025,199221
7iOwtEpJvvUp631D97KAmz,Rush,Zwette,Rush,2015,2,pop,indie poptimism,0.829,0.564,0.881,0.00361,0.0328,0.0919,0.0362,124.979,-8.034,203491
3C0uXzWyIg8d6WBrBviGKc,We Go Home,The Avener,The Wanderings Of The Avener,2015,2,pop,indie poptimism,0.8,0.634,0.657,0.261,0.0116,0.115,0.0551,120.07,-6.353,194240
5G5IX0zeEIYhHKe71Zecx6,Home (feat. Nico Santos),Topic,Home (feat. Nico Santos),2016,54,pop,indie poptimism,0.723,0.527,0.324,0.0267,0,0.111,0.0326,126.072,-7.792,204000
7tirhoEiNOaHD2RYrjt1k9,Take Care,BCX,Take Care,2015,37,pop,indie poptimism,0.805,0.637,0.577,0.0933,0.0015,0.133,0.0362,120.033,-6.503,191797
386t7MPmZfrV17EbOAMYcj,Tell Me,Rust,Tell Me (feat. Cozy),2015,23,pop,indie poptimism,0.63,0.459,0.0719,0.0877,0.495,0.0985,0.0349,119.985,-9.965,192000
0oVWKw4ZgoM51WXieVOE6Z,Echoes - Edeema Remix,Lauren Aquilina,Echoes (Remixes),2016,1,pop,indie poptimism,0.718,0.483,0.517,0.719,1.59e-5,0.323,0.032,94.995,-9.353,242553
011gUcrvLDn2gEApOdOhVe,Been A While,Sam Feldt,Been A While,2016,2,pop,indie poptimism,0.779,0.695,0.392,0.425,7.69e-4,0.107,0.031,120.004,-6.064,163527
13SwfYe1rAehjzZCYNcXwb,Me and My Guitar,Tep No,Me and My Guitar,2016,3,pop,indie poptimism,0.762,0.623,0.0681,0.015,0.0869,0.437,0.0303,120,-5.921,246996
7Lk17yd6wYC4um3grYnSqV,Hurricane Highlife,WDL,Hurricane Highlife,2016,5,pop,indie poptimism,0.474,0.684,0.0824,0.0632,3.93e-5,0.136,0.0339,94.956,-5.523,281920
7GWaGnbGZEg1Pquhr07cVz,Drive,Glades,Drive,2016,44,pop,indie poptimism,0.589,0.72,0.353,0.161,1.3e-4,0.0995,0.0273,128.014,-6.706,187915
6s5smacBOoWoI08Vi6EX5T,Breathe,Seeb,Breathe,2016,12,pop,indie poptimism,0.525,0.773,0.381,0.00583,6.04e-6,0.229,0.185,119.947,-5.623,240272
2XBWT6qciUWR1HCmiPwrEV,People Crying Every Night,A R I Z O N A,People Crying Every Night,2016,51,pop,indie poptimism,0.666,0.584,0.707,0.219,8.47e-4,0.111,0.124,99.997,-5.259,221550
2779sByIJexX6nBSXEJsVP,I Was Wrong,A R I Z O N A,I Was Wrong,2016,40,pop,indie poptimism,0.826,0.502,0.561,0.204,0.0601,0.102,0.0349,118.015,-9.361,216386
6DsFZITJMPnh8z5XewfVmL,Raging,Kygo,Raging,2016,64,pop,indie poptimism,0.55,0.689,0.408,0.0498,0,0.207,0.094,99.904,-7.76,224487
2tCSrGNARBfix0duHMLkGF,Another You (feat. Mr. Probz) - Pretty Pink Radio Edit,Armin van Buuren,Another You (feat. Mr. Probz),2015,18,pop,indie poptimism,0.742,0.589,0.274,0.224,5.2e-4,0.336,0.0308,122.028,-6.554,155410
6vw0UxeHGLCRhWhOZdFxjh,Anything for You,Chelsea Cutler,Anything for You,2015,46,pop,indie poptimism,0.549,0.442,0.0437,0.861,3.15e-4,0.0893,0.116,126.028,-14.569,201905
1RF5PLN073ieWb8sLztflg,Fade Into You,Bjonr,Fade Into You,2015,2,pop,indie poptimism,0.61,0.639,0.0888,0.00127,0.00326,0.108,0.0331,120.07,-6.091,228250
4rKHs4JtVYxsYen2eHIW6b,Hurts So Good,Astrid S,Hurts So Good,2016,4,pop,indie poptimism,0.672,0.589,0.379,0.082,0,0.0962,0.049,120.036,-5.008,208729
73OZcwiBI41R0o5TDGeZ7i,I've Fallen for You,Tom Redwood,I've Fallen for You,2016,48,pop,indie poptimism,0.813,0.532,0.29,0.326,0.856,0.0969,0.063,107.983,-9.578,197778
2HkL6IDXIzUBB3LZuGk0xE,Running Away,Fullife,Running Away,2015,23,pop,indie poptimism,0.523,0.817,0.417,0.0479,7.75e-4,0.451,0.0487,100.024,-6.759,256500
1GLzCv2crATQgyUGdN94c3,No Scrubs (feat. Jon Santana),Cappa,No Scrubs (feat. Jon Santana),2015,1,pop,indie poptimism,0.575,0.485,0.345,0.153,0.523,0.0934,0.0302,172.17,-9.247,214894
2s25Z079T5KRzfqEQRMQQ4,Beautiful Life,Lost Frequencies,Beautiful Life,2016,30,pop,indie poptimism,0.732,0.52,0.339,0.127,0.0347,0.139,0.0376,119.979,-6.684,161464
57rOXabUKgkrwHPSqzo4s5,Feels - Jai Wolf Remix,Kiiara,Feels (Jai Wolf Remix),2016,56,pop,indie poptimism,0.556,0.762,0.225,0.463,0,0.0957,0.0299,135.013,-1.961,270222
55XEfvRKAkrOYJAeo74YFD,Slip Away (ft. Sophia Koop) [Bergs],Bergs,Slip Away (ft. Sophia Koop),2016,1,pop,indie poptimism,0.787,0.533,0.531,0.636,0.0017,0.292,0.0321,107.012,-7.446,238178
7gZQfdEQpmwAoPHSbEHzms,False Alarm,Matoma,False Alarm,2016,59,pop,indie poptimism,0.643,0.732,0.181,0.00681,4.57e-5,0.0606,0.0294,102.979,-6.762,224272
6IvoGzMiniDkBc95x1d1iH,Vibes,Maybon,Vibes,2015,21,pop,indie poptimism,0.677,0.694,0.25,0.258,0.0443,0.114,0.0317,108.974,-9.775,211393
2Jh56ObNpv46PFBu95qqVj,Something New (feat. Allison Graaff),Hyperion,Something New (feat. Allison Graaff),2015,18,pop,indie poptimism,0.681,0.721,0.381,0.0217,3.46e-6,0.0938,0.0808,94.028,-6.462,206809
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,Perfect Strangers,2016,21,pop,indie poptimism,0.742,0.819,0.709,0.372,0,0.277,0.0487,117.986,-5.307,196613
4Sir1bXEwLvZDjz7h0LZIP,Salvation - Remix,Gabrielle Aplin,Salvation (Remix),2016,41,pop,indie poptimism,0.531,0.729,0.084,0.008,2.34e-4,0.141,0.0493,124.086,-6.934,210814
1OcCoDKGaQyuBQBYWoGSbo,Take Me Back,Christopher,Take Me Back,2016,41,pop,indie poptimism,0.755,0.605,0.454,0.0226,5.7e-6,0.0483,0.0468,97.988,-6.449,178776
6b9eQGMWwf7Du1cadR3a8c,Losing U (feat. Daylight) - Radio Edit,Klingande,Losing U (feat. Daylight) [Radio Edit],2016,26,pop,indie poptimism,0.603,0.677,0.219,0.0845,9.88e-5,0.0938,0.0305,121.933,-6.185,200967
64U22qDcIs0iXzwQeDOuRj,Hitchhiker - Bergs Remix,OMI,Me 4 U: The Remixes,2016,29,pop,indie poptimism,0.782,0.532,0.616,0.819,4.78e-5,0.348,0.144,106.918,-8.384,222056
5e3tHHlxpLfuLRfa2kIsY8,Lose Control,Matt Simons,Lose Control,2016,46,pop,indie poptimism,0.683,0.747,0.356,0.0335,0.00273,0.11,0.0335,107.02,-4.82,193488
3Il5pMKaV6gOwad9PwMhPv,Sanctify (feat. Ilang),Kenn Colt,Sanctify (feat. Ilang),2016,30,pop,indie poptimism,0.637,0.869,0.75,0.00397,0,0.583,0.0331,124.93,-5.036,181301
0AYr6VOn2CXG3siNrBrtKK,You & Me,SMOKN,You & Me,2016,26,pop,indie poptimism,0.705,0.689,0.441,0.801,0.00111,0.147,0.182,119.967,-8.465,246047
7J2EJ4QMpGUbB2H3SYYYtU,Alive,Madden,Alive,2016,47,pop,indie poptimism,0.488,0.715,0.361,0.0202,0,0.1,0.06,95.996,-4.587,202794
4YTaOCQZqdOVeigs99IntL,Find U,Raise,Find U,2015,20,pop,indie poptimism,0.742,0.612,0.194,0.291,7.66e-4,0.233,0.0445,130.043,-6.55,183923
2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,State of Sound,Wake Up Where You Are,2016,54,pop,indie poptimism,0.706,0.674,0.545,0.11,6.26e-4,0.0784,0.0337,113.956,-6.977,207307
0h4FK0CnlZ3oJnZ6quEk1P,What Do You Love,Seeb,What Do You Love,2016,9,pop,indie poptimism,0.542,0.903,0.39,0.166,3.53e-5,0.355,0.0731,96.028,-2.745,211875
19aAvyfu96PEYMVigkJTgN,Follow Me,Syn Cole,Follow Me,2016,3,pop,indie poptimism,0.698,0.909,0.439,0.453,0.00867,0.0966,0.0336,121.987,-2.713,180984
1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,Hear Me Now,2016,52,pop,indie poptimism,0.788,0.43,0.461,0.537,0.00261,0.0936,0.0419,121.996,-7.757,192846
7p7GKEtJj5vhtr624s2foI,Blind Faith,GAMPER & DADONI,Blind Faith,2016,53,pop,indie poptimism,0.783,0.711,0.159,0.0851,8.07e-6,0.0592,0.0388,125.982,-7.793,218027
6p9xQKe8tfDWl8owpEHmnQ,Records (feat. Hier),Y.V.E. 48,Records (feat. Hier),2016,39,pop,indie poptimism,0.789,0.786,0.253,0.0286,0.273,0.467,0.0766,119.968,-8.093,214000
78mNkiUBAwHqjT0QOeEqqg,Oceans Away - Sam Feldt Remix,A R I Z O N A,Oceans Away (Sam Feldt Remix),2017,48,pop,indie poptimism,0.741,0.613,0.271,0.316,0.0316,0.0893,0.0354,115.031,-9.347,171109
2wOrU3z0ivb4L7f46c9Nf9,Closing In (feat. Calum Venice),Ludomir,Closing In,2016,28,pop,indie poptimism,0.598,0.647,0.194,0.234,1.39e-5,0.183,0.0381,99.978,-5.859,196859
0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,Feelings,2019,81,pop,indie poptimism,0.694,0.466,0.246,0.0934,0,0.098,0.0384,103.018,-6.758,189613
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,How Do You Sleep?,2019,91,pop,indie poptimism,0.477,0.682,0.345,0.153,0,0.0763,0.0925,110.567,-4.931,202205
7IEi3VrMGDo4w8K2J9bk8h,Skin - Keyser Remix,Boy Untitled,Skin (Keyser Remix),2019,31,pop,indie poptimism,0.646,0.715,0.387,0.0521,0.00443,0.269,0.0562,111.998,-7.118,233571
50lvV9CGKuQ8ld9F5EoQtp,Nostalgia,MØ,Forever Neverland,2018,45,pop,indie poptimism,0.693,0.756,0.549,0.055,1.73e-4,0.184,0.0901,111.034,-6.995,226831
4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,Lonely,2019,80,pop,indie poptimism,0.738,0.717,0.5,0.062,0,0.205,0.0573,98.047,-5.121,139813
6rVNnvyNeibts1uOqdSNIw,Mother,Charlie Puth,Mother,2019,71,pop,indie poptimism,0.407,0.697,0.632,0.375,5.07e-6,0.125,0.342,179.681,-5.612,162864
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,TIM,2019,83,pop,indie poptimism,0.802,0.645,0.376,0.272,0,0.119,0.0715,100.001,-6.181,157202
4NiehSBQthimPzRsVeOgCT,My My My!,Troye Sivan,Bloom,2018,75,pop,indie poptimism,0.701,0.458,0.482,0.00407,1.51e-4,0.045,0.0836,102.967,-7.749,204727
2Vk2IvgxwIYUGSWzfwsQ7P,Letting a Flower Die,Valley Hush,Letting a Flower Die,2018,29,pop,indie poptimism,0.545,0.704,0.524,0.00759,0.00116,0.669,0.0316,79.991,-6.651,195000
310xF17abXDaKlq0gwv50l,Sundara,ODESZA,In Return,2014,49,pop,indie poptimism,0.583,0.694,0.13,0.0568,0.751,0.0846,0.0637,120.147,-10.049,136000
4xh4WZodJ7NpFi7zKgiW3q,Started Out,Georgia,Started Out,2018,25,pop,indie poptimism,0.691,0.766,0.257,0.0385,0.0144,0.103,0.0394,99.986,-7.869,222821
6SLTPbDxDYR0uSMTT7gSb7,I'm In Control,AlunaGeorge,I Remember,2016,57,pop,indie poptimism,0.725,0.844,0.711,0.363,7.16e-4,0.125,0.0347,104.001,-3.707,209427
3yij35M7Qbe8JpzvNiPXp2,Alala,Populous,Azulejos,2017,31,pop,indie poptimism,0.758,0.749,0.424,0.116,0.839,0.111,0.0578,108.004,-6.743,214981
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,Liar,2019,87,pop,indie poptimism,0.74,0.498,0.652,0.0169,0.00282,0.319,0.0456,98.016,-6.684,207039
2RCUr24WkEe2r5Vv4oDKlN,Blame It on Your Love (feat. Lizzo),Charli XCX,Charli,2019,63,pop,indie poptimism,0.717,0.755,0.598,0.0262,0,0.294,0.0481,100.022,-2.673,191507
44Yrt6xIUdcooTbDh57hrF,Move Me,Mura Masa,Move Me,2018,64,pop,indie poptimism,0.763,0.52,0.521,0.151,0.0134,0.0974,0.0974,105.02,-8.53,202587
62GlLyIgFKSgKLjivgjfai,Ritmo Novo,Sango,Acima,2019,36,pop,indie poptimism,0.856,0.57,0.3,0.121,0.0241,0.215,0.292,149.946,-8.033,152800
6tATRoq8sbvKFHzvMncBc3,Down,Chloe x Halle,The Kids Are Alright,2018,49,pop,indie poptimism,0.694,0.606,0.114,0.139,0,0.122,0.0388,132.052,-6.06,199120
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,Slide Away,2019,81,pop,indie poptimism,0.53,0.538,0.288,0.17,2.83e-6,0.248,0.0335,148.051,-6.672,233654
3hmvIloDMQzh90YEz57Ewr,Only In My Dreams,Lowen,Only In My Dreams,2019,27,pop,indie poptimism,0.654,0.688,0.268,0.274,0.0283,0.185,0.161,119.976,-6.857,203639
0aY9d4Kgyv6mzWTW5gNzSO,Too Late,NIMMO,Too Late,2018,17,pop,indie poptimism,0.713,0.771,0.447,0.187,3.08e-5,0.0876,0.167,120.044,-8.415,324569
29tIhq8ByVaG5GVlnS4XRL,New Sky,RÜFÜS DU SOL,SOLACE,2018,58,pop,indie poptimism,0.643,0.744,0.194,0.0213,0.287,0.17,0.029,124.004,-8.021,327547
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,Not Ok,2019,73,pop,indie poptimism,0.618,0.66,0.408,0.0292,2.07e-6,0.325,0.0372,105,-8.14,210944
5mpibPxO6AWUhl2RiHpOGe,I Want You,MØ,Forever Neverland,2018,49,pop,indie poptimism,0.708,0.683,0.651,0.204,0,0.158,0.0917,108.039,-5.249,196196
4Smc3nFAoZOMEsrxnCXpgz,Tártaro,Buscabulla,EP II,2017,0,pop,indie poptimism,0.644,0.714,0.419,0.00864,0.129,0.161,0.0771,110.017,-9.871,223482
2PJi7VnApEZZC0xaEM6YDO,Skin,Boy Untitled,Skin,2019,13,pop,indie poptimism,0.755,0.567,0.568,0.493,0.00253,0.0655,0.159,111.989,-8.263,204373
18XhpMPsd4oeX6lQETPeaU,Azul Oro,Populous,Azulejos,2017,37,pop,indie poptimism,0.707,0.658,0.524,0.101,0.00462,0.101,0.336,168.272,-6.967,206896
2cSiyndkQZRPmYOfrk9WlC,Don't Let Me Down (feat. Khalid),Sabrina Claudio,Don't Let Me Down / All To You,2018,60,pop,indie poptimism,0.58,0.636,0.253,0.5,0.00449,0.279,0.11,104.853,-7.661,176688
2mssuAa5xshIx2c06p1c2F,Complicated,Mura Masa,Complicated,2018,61,pop,indie poptimism,0.867,0.639,0.736,0.375,0.0111,0.225,0.0888,99.977,-5.778,213907
4D7ERaKgv8NAeck8RzUtRz,Younger,Jonas Blue,Younger,2019,76,pop,indie poptimism,0.784,0.845,0.888,0.286,1.59e-5,0.074,0.0596,105.981,-2.793,194721
6m3ZWIXhjoV76syT1j2oE9,Coming Over,Dillon Francis,This Mixtape is Fire.,2015,62,pop,indie poptimism,0.631,0.661,0.698,0.227,1.43e-6,0.166,0.0999,174.031,-5.5,178333
2xqeIc7SDmbirKPGYhrKEG,Capricorn,Elderbrook,Old Friend,2018,31,pop,indie poptimism,0.831,0.847,0.874,0.00709,0.648,0.158,0.0445,121.006,-5.733,169754
3rYkfYT0aZ2pM8gzH27LSg,What Happened?,Gilligan Moss,What Happened?,2018,30,pop,indie poptimism,0.717,0.817,0.962,0.0278,0.77,0.122,0.0615,125.999,-9.514,308080
2Th9BGKvfZG8bKQSACitwG,It's Strange (feat. K.Flay),Louis The Child,It's Strange (feat. K.Flay),2015,51,pop,indie poptimism,0.837,0.492,0.417,0.371,0.0401,0.102,0.354,85.951,-7.792,245581
58jiO8fZTyFM0EB7Nliu0T,Never Change,Obongjayar,Never Change,2018,41,pop,indie poptimism,0.752,0.556,0.549,0.166,0.00244,0.186,0.291,90.944,-8.822,225643
05UpUTOoVV6PVjfIhjretZ,Conte a Todos,Sango,"De Mim, Pra Você",2017,41,pop,indie poptimism,0.869,0.843,0.634,0.144,0.19,0.338,0.302,130.067,-5.412,192000
4CvLP28DM6r7h9mEa55FBb,Human Touch,Betty Who,The Valley,2017,48,pop,indie poptimism,0.722,0.718,0.656,0.0588,5.22e-6,0.0931,0.0426,102.979,-4.081,213920
3PUIguYpwKFXmfGD6uU7Jl,Glad He's Gone,Tove Lo,Sunshine Kitty,2019,64,pop,indie poptimism,0.795,0.595,0.502,0.0823,0,0.128,0.0698,91.025,-8.073,196348
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,Charlie Puth,I Warned Myself,2019,74,pop,indie poptimism,0.488,0.311,0.579,0.562,5.48e-4,0.161,0.297,184.112,-11.467,159783
3feET0c3SdUNzA7rJUehb4,Sacrifice,Boy Untitled,Sacrifice,2018,5,pop,indie poptimism,0.473,0.702,0.356,0.49,0.00104,0.147,0.0585,127.675,-8.56,183000
0oTyoTKEKMdF3rXcOLyEfN,Bloom,Troye Sivan,Bloom,2018,67,pop,indie poptimism,0.708,0.701,0.504,0.031,0,0.392,0.0328,120.932,-5.196,222097
4m5OcDvGWDEDOWMQnxOh9N,Maybe Next Time,Esbie Fonte,Maybe Next Time,2019,16,pop,indie poptimism,0.674,0.73,0.201,0.379,0.2,0.131,0.0671,145.004,-6.204,215172
2xHEAdEalJ5YcP0ur8kF6L,Warm (feat. HAIM),Charli XCX,Charli,2019,55,pop,indie poptimism,0.518,0.58,0.396,0.406,0.0017,0.109,0.0871,117.501,-8.213,225267
7jlqjY6QBfzu5akxt1b9JC,Summer Lover,Cub Sport,Cub Sport,2019,42,pop,indie poptimism,0.388,0.348,0.132,0.769,2.44e-6,0.134,0.0301,114.763,-8.985,136853
1HxL3DniLhRd8Qy9ENVRr7,Spark,Boy Untitled,Boy Untitled,2019,6,pop,indie poptimism,0.417,0.396,0.484,0.482,1.28e-4,0.101,0.192,78.622,-11.824,238251
2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),2018,79,pop,indie poptimism,0.755,0.625,0.374,0.49,0,0.157,0.0896,147.02,-7.114,174861
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,Happy Now,2018,81,pop,indie poptimism,0.693,0.575,0.492,0.374,0,0.252,0.0801,117.999,-6.998,211362
7apizLyhMRutg3ccXvr2qv,Hurt Somebody,Noah Kahan,Hurt Somebody,2018,65,pop,indie poptimism,0.633,0.559,0.473,0.338,0,0.262,0.313,114.983,-5.135,168640
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,Graveyard,2019,87,pop,indie poptimism,0.667,0.583,0.187,0.231,4.48e-5,0.181,0.0747,92.043,-5.127,181806
4qqArAiTPueDxIp7cf87h7,Final Song,MØ,Final Song,2016,71,pop,indie poptimism,0.695,0.672,0.245,0.014,8.44e-5,0.0756,0.0345,104.988,-6.109,235827
7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),ODESZA,In Return,2014,67,pop,indie poptimism,0.683,0.481,0.47,0.191,0.736,0.0907,0.075,120.001,-9.174,160000
0Psz3az3RIYfJpnsajBT8N,Nanã,Polo & Pan,Caravelle,2017,65,pop,indie poptimism,0.685,0.735,0.385,0.191,0.038,0.188,0.0334,94.035,-6.337,190827
3i2Q3cFdFzJ39nV9sAt3Pc,Kusanagi,ODESZA,In Return,2014,54,pop,indie poptimism,0.335,0.33,0.04,0.472,0.41,0.164,0.031,75.07,-8.302,208000
0CbjaCNhs9ayTqRcorKkyO,My Sunshine (For You),Morgan Saint,ALIEN,2018,40,pop,indie poptimism,0.403,0.337,0.121,0.821,0.00153,0.0837,0.0325,159.338,-7.609,218013
091v7TIPqq4LeZFFEQapev,You And I - R3HAB Remix,LÉON,You And I (R3HAB Remix),2019,51,pop,indie poptimism,0.597,0.735,0.188,0.0485,0,0.371,0.0416,126.037,-5.123,179048
34i4yxPrHWquuR4kjiivFO,Somebody Else,VÉRITÉ,Somebody Else,2016,62,pop,indie poptimism,0.674,0.593,0.464,0.201,5.29e-4,0.209,0.0582,116.995,-6.47,233077
5UAOuU3YK9xo76vtrhyDng,dancing around,flor,ley lines,2019,62,pop,indie poptimism,0.726,0.657,0.629,0.00765,2.48e-4,0.0975,0.0327,114.996,-7.066,235707
0ktUOmqwFOpdPqqGMnmHqm,2020,Great Good Fine Ok,2020,2019,57,pop,indie poptimism,0.643,0.613,0.52,0.334,2.54e-5,0.144,0.0853,153.853,-6.297,159500
3o8bovLXjsxsFBTXajm1VA,Middle Finger,Phoebe Ryan,Middle Finger,2018,58,pop,indie poptimism,0.704,0.664,0.533,0.141,0,0.107,0.0468,99.963,-3.209,241893
3wchQBokK9IDtoYrw14gpK,Girls Your Age,Transviolet,Transviolet,2015,51,pop,indie poptimism,0.427,0.398,0.114,0.453,0.00479,0.0903,0.0536,139.249,-9.553,208053
52hSR5CsLyziuwpZQqd9wI,Devil's in the Backseat,Lostboycrow,Devil's in the Backseat,2017,57,pop,indie poptimism,0.642,0.558,0.51,0.164,0,0.142,0.0693,156.053,-8.401,243462
6UVZo6UKUZC1J2KPP3IIwQ,yes & no,XYLØ,yes & no,2019,61,pop,indie poptimism,0.835,0.505,0.665,0.286,0.00219,0.198,0.168,118.021,-5.834,178983
1hsPZY6oWcPfFPqDEQmMaW,Waves,Luna Shadows,Waves,2019,45,pop,indie poptimism,0.564,0.826,0.417,0.176,4.21e-6,0.169,0.0707,121.984,-5.534,218361
0c37uJwj7mpovCAuFY5ofQ,Do Right,Glades,To Love You,2018,44,pop,indie poptimism,0.749,0.688,0.668,0.0504,0,0.0902,0.0289,106.991,-6.446,197240
3cmcy7BwekXhIzysIdhLng,Reckless Lover - Acoustic,Handsome Ghost,Reckless Lover (Acoustic),2018,50,pop,indie poptimism,0.633,0.222,0.61,0.855,0,0.107,0.0301,111.411,-10.381,240579
0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,Matter,2016,58,pop,indie poptimism,0.564,0.945,0.399,0.0189,0,0.359,0.0493,101.003,-4.705,246333
6Jo0NEaU8Ray3TEl1LVkw7,Wanna Be,Betty Who,The Valley,2017,52,pop,indie poptimism,0.665,0.715,0.379,0.09,0,0.14,0.0518,98.967,-4.887,210907
20PISOo4VbLz4yFH78Zv5R,Swim,Fickle Friends,You Are Someone Else,2018,52,pop,indie poptimism,0.594,0.774,0.621,0.0229,0,0.118,0.0387,105.009,-4.427,197507
2PtBhfoPZ6VYtXkrE5FrCH,Reflections,MisterWives,Our Own House,2015,62,pop,indie poptimism,0.682,0.676,0.604,0.0226,0.0164,0.101,0.0291,111.008,-5.46,186440
41cJIihaawZaBWzhQGv25i,Cain,EXES,Cain,2017,56,pop,indie poptimism,0.467,0.453,0.252,0.402,1.28e-5,0.213,0.0469,199.79,-9.703,216000
6L9E5ONm7Mv8lraV53UR3X,All of the People,Panama Wedding,Parallel Play,2014,46,pop,indie poptimism,0.693,0.67,0.929,0.0317,0.00195,0.0661,0.0518,89.98,-5.917,215907
2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Truce - EP,2016,73,pop,indie poptimism,0.683,0.708,0.355,0.0398,0.155,0.686,0.0305,92.991,-6.244,237707
7x6cBmHXwdS1EGwVx4silu,Only Us,Paperwhite,Only Us,2017,43,pop,indie poptimism,0.398,0.73,0.212,0.00594,0.0257,0.0673,0.0671,98.594,-5.98,204000
7rAUH8YZRvGyZ5wmoKjYbG,So I Met Someone,VHS Collection,So I Met Someone,2017,53,pop,indie poptimism,0.605,0.725,0.559,0.0461,1.93e-5,0.121,0.0344,88.979,-5.854,220667
59uEiooaCUECb1fMmo6Sr9,Love Me Wrong,Allie X,Love Me Wrong,2019,66,pop,indie poptimism,0.46,0.458,0.104,0.576,0,0.0925,0.031,97.15,-7.912,192907
3V0W5CfNDMiTKg93wuLFxJ,Let Go,RAC,Strangers,2014,53,pop,indie poptimism,0.746,0.84,0.734,0.0917,0.0156,0.351,0.0331,110,-5.891,280120
